Country,Year,AnnualMeanTemp,TempVolatility,iso_code,population,gdp,co2,co2_per_capita,cumulative_co2,ghg_per_capita,greenhouse_gas,gdp_per_capita,carbon_intensity_elec,electricity_generation,CoalShare,GasShare,NuclearShare,HydroShare,SolarShare,WindShare,RenewablesShare,Low_carbonShare
Hungary,2012,11.423193685488767,9.485044442491704,HUN,9916621.0,205802052322.0,46.72,4.711,4634.152,5.707,56.597,20753.24370287016,332.76,34.62,18.31311380704795,27.151935297515887,45.609474292316584,0.6065857885615251,0.02888503755054882,2.224147891392259,7.625649913344888,53.235124205661464
Hungary,2013,11.276255707762559,8.353228593390728,HUN,9889344.0,209511661762.0,43.487,4.397,4677.639,5.505,54.439,21185.597524163382,317.48,30.27,20.812685827552034,18.301949124545754,50.77634621737695,0.6937561942517344,0.06607201850016518,2.3785926660059467,9.18401057152296,59.960356788899894
Hungary,2014,12.050824175824175,6.93591830525631,HUN,9862843.0,218378634753.0,43.639,4.425,4721.278,5.556,54.802,22141.550337260767,300.1,29.39,20.381082000680504,14.426675740047637,53.249404559373936,1.0207553589656346,0.23817625042531473,2.2456617897243962,10.75195644777135,64.00136100714529
Hungary,2015,12.001221001221001,8.280161983228295,HUN,9839211.0,226474616785.0,46.567,4.733,4767.845,5.941,58.457,23017.558703131785,299.04,30.33,19.090009891196836,16.84800527530498,52.19254863171777,0.7583250906693044,0.461589185624794,2.274975272007913,10.61655126937026,62.80909990108804
Hungary,2016,11.230509515039902,8.378875013156353,HUN,9810529.0,231459349147.0,47.039,4.795,4814.884,6.032,59.182,23592.95295360729,300.19,31.88,17.659974905897112,20.326223337515685,50.345043914680055,0.8155583437892095,0.7528230865746549,2.132998745294856,10.194479297365119,60.539523212045175
Hungary,2017,11.234246575342466,9.061269593395378,HUN,9785608.0,241347220007.0,49.424,5.051,4864.307,6.253,61.189,24663.487440637313,290.71,32.92,14.975698663426487,23.90643985419198,48.90643985419198,0.6682867557715675,1.0631834750911298,2.3086269744835968,10.57108140947752,59.477521263669495
Hungary,2018,12.243151738996616,8.901406222839602,HUN,9774395.0,254289117363.0,49.366,5.051,4913.674,6.241,60.998,26015.842142966394,284.56,32.05,14.570982839313572,22.714508580343217,49.07956318252731,0.686427457098284,1.9656786271450861,1.903276131045242,11.762870514820593,60.8424336973479
Hungary,2019,12.241720829464564,8.031823843877557,HUN,9770346.0,266658311342.0,49.159,5.031,4962.833,5.788,56.555,27292.61700066712,266.04,34.28,11.756126021003501,25.379229871645272,47.52042007001167,0.6417736289381564,4.3757292882147025,2.129521586931155,13.710618436406069,61.23103850641773
Hungary,2020,6.337893864013267,5.743719014572497,HUN,9749459.0,254563881936.0,47.105,4.832,5009.938,6.137,59.828,26110.564897600983,257.45,34.92,10.624284077892325,26.030927835051543,45.99083619702176,0.6872852233676975,7.0446735395189,1.861397479954181,15.807560137457044,61.7983963344788
Iceland,2000,4.542046144505161,4.7418835772602215,ISL,281293.0,9307402059.0,2.933,10.426,89.404,14.89,4.189,33087.9263223756,26.28,7.61,0.0,0.0,0.0,82.65440210249672,0.0,0.0,100.0,100.0
Iceland,2001,5.304566210045662,4.262150627830455,ISL,285058.0,9632094658.0,2.865,10.051,92.269,14.352,4.091,33789.94681082446,25.13,7.96,0.0,0.0,0.0,81.78391959798995,0.0,0.0,100.0,100.0
Iceland,2002,5.513850415512465,4.596716996888944,ISL,287609.0,9623436669.0,2.992,10.403,95.261,14.639,4.21,33460.1374400662,26.35,8.35,0.0,0.0,0.0,82.75449101796409,0.0,0.0,99.88023952095809,99.88023952095809
Iceland,2003,6.223135464231355,4.312740003438836,ISL,289616.0,9810546928.0,2.985,10.308,98.246,14.444,4.183,33874.326446052706,27.25,8.44,0.0,0.0,0.0,83.17535545023696,0.0,0.0,99.88151658767774,99.88151658767774
Iceland,2004,5.7170613236187,4.547227388935538,ISL,292172.0,10591927126.0,3.107,10.635,101.354,14.742,4.307,36252.3688991416,26.93,8.54,0.0,0.0,0.0,82.66978922716628,0.0,0.0,100.0,100.0
Iceland,2005,5.208828006088281,3.9936592087747522,ISL,296852.0,11206862490.0,2.976,10.026,104.33,14.387,4.271,37752.35635939795,26.71,8.61,0.0,0.0,0.0,80.72009291521486,0.0,0.0,100.0,100.0
Iceland,2006,5.543226788432268,4.153629300188597,ISL,303883.0,11775508947.0,3.154,10.38,107.484,14.459,4.394,38750.14050473373,27.41,9.85,0.0,0.0,0.0,73.2994923857868,0.0,0.0,100.0,100.0
Iceland,2007,5.654761904761905,4.409533959405696,ISL,311662.0,12798725464.0,3.494,11.212,110.979,15.147,4.721,41066.04418889694,27.75,11.89,0.0,0.0,0.0,69.89066442388562,0.0,0.0,100.0,100.0
Iceland,2008,5.455069823922283,4.845392700406895,ISL,317519.0,13031114591.0,3.811,12.004,114.79,15.931,5.058,41040.424639155455,26.93,16.34,0.0,0.0,0.0,75.27539779681763,0.0,0.0,100.0,100.0
Iceland,2009,5.696428571428571,4.453713086834659,ISL,318619.0,12031037299.0,3.73,11.708,118.521,15.358,4.893,37759.949340748666,27.53,16.71,0.0,0.0,0.0,72.77079593058049,0.0,0.0,100.0,100.0
Iceland,2010,6.029680365296804,4.924418402615759,ISL,318163.0,11531450215.0,3.627,11.399,122.147,17.673,5.623,36243.844240216495,27.48,16.74,0.0,0.0,0.0,74.73118279569893,0.0,0.0,100.0,100.0
Iceland,2011,5.504870624048706,4.501960119079849,ISL,319139.0,11716753534.0,3.503,10.978,125.651,14.727,4.7,36713.63742444515,27.3,16.85,0.0,0.0,0.0,73.47181008902078,0.0,0.0,100.0,100.0
Iceland,2012,5.685033394049787,4.301839829344238,ISL,320851.0,11841375384.0,3.499,10.906,129.15,14.743,4.73,36906.15078026872,27.76,17.29,0.0,0.0,0.0,70.61885482938115,0.0,0.0,100.0,100.0
Iceland,2013,5.034703196347032,3.7414114445452396,ISL,323891.0,12380449213.0,3.489,10.772,132.639,14.437,4.676,38224.12235289032,27.79,17.99,0.0,0.0,0.0,70.87270705947749,0.0,0.0,100.0,100.0
Iceland,2014,6.073260073260074,4.30133820107764,ISL,327517.0,12589333385.0,3.445,10.519,136.084,14.263,4.672,38438.71733375672,28.09,17.8,0.0,0.0,0.0,70.50561797752809,0.0,0.05617977528089887,100.0,100.0
Iceland,2015,4.617368742368742,4.505806536318831,ISL,330962.0,13147880818.0,3.541,10.699,139.625,14.518,4.805,39726.25503229978,27.49,18.55,0.0,0.0,0.0,72.99191374663071,0.0,0.053908355795148244,100.0,100.0
Iceland,2016,6.079189686924495,4.4137541513612115,ISL,335571.0,13976682094.0,3.494,10.411,143.119,14.233,4.776,41650.446832414,27.52,18.17,0.0,0.0,0.0,72.04182718767198,0.0,0.0550357732526142,100.0,100.0
Iceland,2017,5.527701674277017,4.538995963666613,ISL,343537.0,14562998209.0,3.611,10.511,146.73,14.465,4.969,42391.35292268373,27.27,19.07,0.0,0.0,0.0,72.83691662296802,0.0,0.05243838489774515,100.0,100.0
Iceland,2018,5.192283950617284,3.5322123105205003,ISL,352860.0,15275006901.0,3.665,10.388,150.395,14.221,5.018,43289.142722326134,28.44,19.69,0.0,0.0,0.0,69.47689182326053,0.0,0.0,100.0,100.0
Iceland,2019,5.780563293098112,4.589712452571515,ISL,360709.0,15550746271.0,3.553,9.849,153.948,13.53,4.88,43111.61149569321,28.41,19.36,0.0,0.0,0.0,68.85330578512396,0.0,0.05165289256198347,100.0,100.0
Iceland,2020,1.7077114427860698,2.4247204061145116,ISL,366626.0,14424580947.0,3.339,9.107,157.286,12.589,4.615,39344.12984076416,28.06,18.89,0.0,0.0,0.0,68.39597670725252,0.0,0.05293806246691372,100.0,100.0
Ireland,2000,9.412112932604737,3.7468001590478073,IRL,3802589.0,147722370991.0,45.25,11.9,1385.414,21.46,81.603,38847.84050840099,632.67,23.63,28.861616589081677,39.187473550571305,0.0,3.597122302158273,0.0,1.0579771476936097,5.0359712230215825,5.0359712230215825
Ireland,2001,9.381430745814308,4.29890783930362,IRL,3862981.0,158384851025.0,47.608,12.324,1433.021,22.156,85.589,41000.680827837365,641.32,24.59,28.710858072387147,37.21024806832045,0.0,2.4400162667751117,0.0,1.3826758845058968,4.229361529076861,4.229361529076861
Ireland,2002,9.976300400123115,3.0864874092182646,IRL,3928441.0,169226186783.0,46.081,11.73,1479.103,21.151,83.091,43077.18679827443,615.73,24.8,27.500000000000004,43.66935483870968,0.0,3.669354838709678,0.0,1.5725806451612903,5.564516129032258,5.564516129032258
Ireland,2003,9.98371385083714,4.019882943165638,IRL,3992935.0,177468844871.0,45.684,11.441,1524.787,20.479,81.77,44445.71345914722,595.65,24.83,24.969794603302457,52.51711639146194,0.0,2.4164317358034637,0.0,1.852597664115989,4.6314941602899715,4.6314941602899715
Ireland,2004,9.934426229508198,3.7813745488531647,IRL,4066066.0,191402766075.0,46.167,11.354,1570.953,19.86,80.752,47073.20689703512,591.27,25.2,24.722222222222225,51.1904761904762,0.0,2.5,0.0,2.658730158730159,5.595238095238095,5.595238095238095
Ireland,2005,10.137138508371386,3.949837270711136,IRL,4155283.0,204898243531.0,48.153,11.588,1619.107,19.693,81.828,49310.29812674612,592.97,25.6,24.960937499999996,45.1953125,0.0,2.4609375,0.0,4.4140625,7.382812499999999,7.382812499999999
Ireland,2006,10.271689497716896,4.3726866274949145,IRL,4268775.0,219162994472.0,47.597,11.15,1666.704,18.863,80.521,51340.957176707605,559.41,27.1,21.69741697416974,50.88560885608856,0.0,2.656826568265682,0.0,6.088560885608856,9.22509225092251,9.22509225092251
Ireland,2007,10.254208754208754,3.190467807327855,IRL,4393518.0,230371638354.0,47.658,10.847,1714.362,21.129,92.831,52434.43599275114,535.61,28.36,19.18194640338505,56.62905500705219,0.0,2.362482369534556,0.0,7.016925246826516,10.01410437235543,10.01410437235543
Ireland,2008,9.543378995433791,3.731288572760809,IRL,4485992.0,223067117042.0,47.361,10.558,1761.723,18.683,83.81,49725.25966207697,516.87,29.93,17.173404610758435,55.86368192449047,0.0,3.2408954226528564,0.0,8.185766789174743,12.161710658202473,12.161710658202473
Ireland,2009,9.622252747252746,4.095483360334722,IRL,4533750.0,215181048184.0,42.177,9.303,1803.9,16.878,76.519,47462.0453673008,486.78,27.98,14.295925661186562,58.25589706933524,0.0,3.216583273766976,0.0,10.72194424588992,14.867762687634025,14.867762687634025
Ireland,2010,8.48447488584475,5.308402710573335,IRL,4559084.0,221852442105.0,41.791,9.167,1845.691,16.159,73.671,48661.62634972289,478.69,28.16,12.606534090909092,64.31107954545455,0.0,2.130681818181818,0.0,10.15625,13.387784090909092,13.387784090909092
Ireland,2011,10.065905631659056,3.5015008426351506,IRL,4579603.0,224397469453.0,38.054,8.31,1883.745,15.187,69.548,48999.32798825575,455.88,27.2,14.48529411764706,56.72794117647059,0.0,2.610294117647059,0.0,16.360294117647058,20.22058823529412,20.22058823529412
Ireland,2012,9.447024893746205,3.3574518567457488,IRL,4600135.0,217871560184.0,38.224,8.309,1921.969,15.002,69.01,47361.99267717143,483.06,27.16,18.48306332842415,52.0618556701031,0.0,2.9455081001472756,0.0,15.022091310751104,19.587628865979383,19.587628865979383
Ireland,2013,9.557838660578387,4.578867732657236,IRL,4624686.0,222738952818.0,37.279,8.061,1959.248,14.529,67.193,48163.043462410205,462.92,25.62,16.705698672911787,51.24902419984387,0.0,2.34192037470726,0.0,18.0327868852459,22.28727556596409,22.28727556596409
Ireland,2014,10.13797313797314,3.7620025114469398,IRL,4658236.0,236178350686.0,36.85,7.911,1996.098,14.203,66.163,50701.241990744995,446.25,25.86,15.31322505800464,48.8785769528229,0.0,2.7455529775715393,0.0,20.185614849187935,25.019334880123743,25.019334880123743
Ireland,2015,9.567307692307692,3.4845793494528876,IRL,4702497.0,249955928768.0,38.715,8.233,2034.813,14.88,69.975,53153.87309508119,439.28,28.16,17.29403409090909,44.21164772727273,0.0,2.8764204545454546,0.0,23.72159090909091,28.302556818181817,28.302556818181817
Ireland,2016,9.885819521178638,4.247434784655567,IRL,4753506.0,255118282428.0,40.369,8.492,2075.182,15.396,73.184,53669.49835090142,442.57,30.3,15.51155115511551,50.62706270627062,0.0,2.2442244224422443,0.0,20.627062706270628,25.115511551155116,25.115511551155116
Ireland,2017,10.11613394216134,3.6390626328516964,IRL,4810258.0,266528546717.0,39.04,8.116,2114.223,14.964,71.981,55408.368265693854,404.03,30.79,11.822020136407925,50.92562520298798,0.0,2.240987333549854,0.032478077297823975,24.585904514452746,29.2627476453394,29.2627476453394
Ireland,2018,9.953959484346225,4.395724932235672,IRL,4872559.0,282500483309.0,38.922,7.988,2153.145,14.233,69.35,57977.847637966006,362.44,31.04,6.926546391752578,51.61082474226804,0.0,2.2229381443298966,0.06443298969072164,28.286082474226802,33.31185567010309,33.31185567010309
Ireland,2019,9.906994738471061,3.672609788469781,IRL,4933493.0,294503693886.0,37.2,7.54,2190.345,13.532,66.762,59694.7626936939,311.95,30.87,1.6520894071914478,51.538710722384195,0.0,2.8830579850988016,0.09718172983479105,32.9770003239391,38.71072238419177,38.71072238419177
Ireland,2020,7.035655058043118,1.6014167710026692,IRL,4982602.0,274762344680.0,35.053,7.035,2225.398,12.626,62.909,55144.349213523376,291.05,32.16,2.0833333333333335,50.49751243781094,0.0,2.8917910447761197,0.1865671641791045,36.50497512437811,42.444029850746276,42.444029850746276
Italy,2000,14.465496276029791,6.692899273677819,ITA,57272200.0,1863751547560.0,469.598,8.199,16338.493,9.402,538.479,32541.993280509567,501.67,269.94,9.73549677706157,37.54908498184782,0.0,16.374009039045713,0.00740905386382159,0.20745350818700453,18.84492850263021,18.84492850263021
Italy,2001,14.208523592085237,6.906936830529954,ITA,57305760.0,1910272015654.0,469.679,8.196,16808.172,9.251,530.13,33334.72962672513,498.68,271.9,11.66973151894079,38.31923501287238,0.0,17.21588819418904,0.00735564545788893,0.4339830820154469,19.98896653181317,19.98896653181317
Italy,2002,14.080640196983687,6.413690983500362,ITA,57420636.0,1929301903714.0,477.136,8.309,17285.309,9.309,534.504,33599.45201084154,523.08,277.53,12.773393867329661,35.81955103952726,0.0,14.23990199257738,0.0072064281338954355,0.5044499693726804,17.407127157424426,17.407127157424426
Italy,2003,14.643835616438356,8.15823070890003,ITA,57739697.0,1947667703883.0,495.094,8.575,17780.402,9.621,555.486,33731.8656847645,523.25,286.27,13.557131379466938,40.975303035595765,0.0,12.809585356481644,0.0069864114297691,0.5100080343731442,16.369161979949002,16.369161979949002
Italy,2004,13.787568306010929,6.853520990123761,ITA,58176736.0,1994293720592.0,500.687,8.606,18281.09,9.568,556.622,34279.91767348378,510.98,293.71,15.498280616935073,44.20687072282183,0.0,14.415579993871507,0.010214156821354398,0.6264682850430697,18.341220932212046,18.341220932212046
Italy,2005,13.460882800608829,7.540275763985733,ITA,58519696.0,2029243417217.0,501.365,8.567,18782.455,9.472,554.302,34676.246732672706,510.17,294.63,14.801615585649799,50.68390863116452,0.0,12.242473610969691,0.010182262498727217,0.7942164749007229,16.437565760445306,16.437565760445306
Italy,2006,14.020624048706242,7.373704612156223,ITA,58754434.0,2086553648584.0,496.075,8.443,19278.531,9.205,540.84,35513.126525633794,506.76,305.61,14.46614966787736,51.7456889499689,0.0,12.103661529400215,0.01308857694447171,0.9718268381270246,16.570138411701187,16.570138411701187
Italy,2007,14.29769536019536,6.596671407609549,ITA,59108723.0,2134371774096.0,489.794,8.286,19768.324,9.32,550.905,36109.25199815263,504.75,306.17,14.407028774863637,56.40983767188163,0.0,10.719534898912368,0.013064637293007154,1.3162622072704708,15.586112290557534,15.586112290557534
Italy,2008,14.33081501831502,6.771522832598703,ITA,59561687.0,2129113318512.0,478.132,8.028,20246.455,8.872,528.453,35746.35685708499,485.51,311.57,13.82353885162243,55.45142343614597,0.0,13.358153865904931,0.06098148088712007,1.5598420900600187,18.66675225471002,18.66675225471002
Italy,2009,14.504960317460318,7.566648885067731,ITA,59904016.0,2029023036275.0,424.032,7.079,20670.486,8.009,479.793,33871.23554913246,458.58,286.36,13.877636541416399,51.45970107556922,0.0,17.160217907528985,0.23746333286771898,2.2838385249336497,24.186338874144433,24.186338874144433
Italy,2010,13.764079147640793,7.203757009781393,ITA,60164212.0,2080545936781.0,435.672,7.241,21106.16,8.051,484.362,34581.12169375708,446.45,296.63,13.393790243737987,51.5153558304959,0.0,17.233590668509592,0.6438998078414186,3.074537302363213,25.948150895054447,25.948150895054447
Italy,2011,14.60068493150685,7.042873946495594,ITA,60367882.0,2110883320816.0,423.897,7.022,21530.057,7.886,476.084,34966.99322358204,445.59,298.37,14.991453564366388,48.46331735764319,0.0,15.356771793410864,3.6196668565874583,3.3012702349431913,27.80105238462312,27.80105238462312
Italy,2012,14.479735883424409,7.787753357017057,ITA,60531522.0,2047959835066.0,403.444,6.665,21933.5,7.343,444.475,33832.9479814831,438.17,295.25,16.643522438611345,43.739204064352236,0.0,14.181202370872143,6.387806943268417,4.5419136325148175,31.234546994072822,31.234546994072822
Italy,2013,14.276255707762559,7.165425833933503,ITA,60653864.0,2010255414011.0,369.461,6.091,22302.959,6.8,412.456,33143.07253386198,398.96,286.02,15.768128102929865,38.07775680022376,0.0,18.449758758128805,7.548423187189708,5.20942591427173,39.158100832109646,39.158100832109646
Italy,2014,15.055784493284493,5.73359104650412,ITA,60664169.0,2010164047423.0,349.389,5.759,22652.35,6.414,389.072,33135.936427695895,379.31,276.53,15.712580913463277,33.8697428850396,0.0,21.173109608360758,8.067840740606806,5.48945864824793,43.64083462915417,43.64083462915417
Italy,2015,14.810515873015875,7.207099495681027,ITA,60575314.0,2025809415322.0,361.244,5.964,23013.594,6.668,403.895,33442.82153158959,398.68,279.7,15.445119771183414,39.64247407937076,0.0,16.281730425455844,8.201644619234894,5.305684662138005,38.93099749731856,38.93099749731856
Italy,2016,14.971150902969086,6.65926215033174,ITA,60478103.0,2052012434345.0,358.133,5.922,23371.727,6.649,402.127,33929.84125750439,389.58,285.95,12.453226088477006,44.12309844378388,0.0,14.83825843678965,7.728623885294633,6.18639622311593,37.77233782129743,37.77233782129743
